target_verse	mapping	missing_verse	OENGB	01031055
target_verse	mapping	missing_verse	OENGB	01032001
target_verse	mapping	missing_verse	OENGB	01032002
target_verse	mapping	missing_verse	OENGB	01032003
target_verse	mapping	missing_verse	OENGB	01032004
target_verse	mapping	missing_verse	OENGB	01032005
target_verse	mapping	missing_verse	OENGB	01032006
target_verse	mapping	missing_verse	OENGB	01032007
target_verse	mapping	missing_verse	OENGB	01032008
target_verse	mapping	missing_verse	OENGB	01032009
target_verse	mapping	missing_verse	OENGB	01032010
target_verse	mapping	missing_verse	OENGB	01032011
target_verse	mapping	missing_verse	OENGB	01032012
target_verse	mapping	missing_verse	OENGB	01032013
target_verse	mapping	missing_verse	OENGB	01032014
target_verse	mapping	missing_verse	OENGB	01032015
target_verse	mapping	missing_verse	OENGB	01032016
target_verse	mapping	missing_verse	OENGB	01032017
target_verse	mapping	missing_verse	OENGB	01032018
target_verse	mapping	missing_verse	OENGB	01032019
target_verse	mapping	missing_verse	OENGB	01032020
target_verse	mapping	missing_verse	OENGB	01032021
target_verse	mapping	missing_verse	OENGB	01032022
target_verse	mapping	missing_verse	OENGB	01032023
target_verse	mapping	missing_verse	OENGB	01032024
target_verse	mapping	missing_verse	OENGB	01032025
target_verse	mapping	missing_verse	OENGB	01032026
target_verse	mapping	missing_verse	OENGB	01032027
target_verse	mapping	missing_verse	OENGB	01032028
target_verse	mapping	missing_verse	OENGB	01032029
target_verse	mapping	missing_verse	OENGB	01032030
target_verse	mapping	missing_verse	OENGB	01032031
target_verse	mapping	missing_verse	OENGB	01032032
target_verse	mapping	missing_verse	OENGB	02008001
target_verse	mapping	missing_verse	OENGB	02008002
target_verse	mapping	missing_verse	OENGB	02008003
target_verse	mapping	missing_verse	OENGB	02008004
target_verse	mapping	missing_verse	OENGB	02008005
target_verse	mapping	missing_verse	OENGB	02008006
target_verse	mapping	missing_verse	OENGB	02008007
target_verse	mapping	missing_verse	OENGB	02008008
target_verse	mapping	missing_verse	OENGB	02008009
target_verse	mapping	missing_verse	OENGB	02008010
target_verse	mapping	missing_verse	OENGB	02008011
target_verse	mapping	missing_verse	OENGB	02008012
target_verse	mapping	missing_verse	OENGB	02008013
target_verse	mapping	missing_verse	OENGB	02008014
target_verse	mapping	missing_verse	OENGB	02008015
target_verse	mapping	missing_verse	OENGB	02008016
target_verse	mapping	missing_verse	OENGB	02008017
target_verse	mapping	missing_verse	OENGB	02008018
target_verse	mapping	missing_verse	OENGB	02008019
target_verse	mapping	missing_verse	OENGB	02008020
target_verse	mapping	missing_verse	OENGB	02008021
target_verse	mapping	missing_verse	OENGB	02008022
target_verse	mapping	missing_verse	OENGB	02008023
target_verse	mapping	missing_verse	OENGB	02008024
target_verse	mapping	missing_verse	OENGB	02008025
target_verse	mapping	missing_verse	OENGB	02008026
target_verse	mapping	missing_verse	OENGB	02008027
target_verse	mapping	missing_verse	OENGB	02008028
target_verse	mapping	missing_verse	OENGB	02008029
target_verse	mapping	missing_verse	OENGB	02008030
target_verse	mapping	missing_verse	OENGB	02008031
target_verse	mapping	missing_verse	OENGB	02008032
target_verse	mapping	missing_verse	OENGB	02022001
target_verse	mapping	missing_verse	OENGB	02022002
target_verse	mapping	missing_verse	OENGB	02022003
target_verse	mapping	missing_verse	OENGB	02022004
target_verse	mapping	missing_verse	OENGB	02022005
target_verse	mapping	missing_verse	OENGB	02022006
target_verse	mapping	missing_verse	OENGB	02022007
target_verse	mapping	missing_verse	OENGB	02022008
target_verse	mapping	missing_verse	OENGB	02022009
target_verse	mapping	missing_verse	OENGB	02022010
